id,product,slug,serial,title,source_file,body_source,char_count,verdict,priority,issue_codes,reason,gemini_batch
CHART-ZIWEI-STAR-01,fortune,fortune-0015,fortune-0015,紫微星代表什麼？統整、承擔與位置感怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1635,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1635 字。 ,
MBTI-TYPE-ISFP,personality,personality-0015,personality-0015,ISFP 是什麼？感情、工作與情緒界線怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,831,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 831 字。 正文僅 831 字，低於基礎概念文建議長度。,
TAROT-M07,tarot,tarot-0015,tarot-0015,戰車牌意思：正位、逆位與行動卡住怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1412,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1412 字。 主關鍵字「戰車牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-VIRGO-01,astro,astrology-0016,astrology-0016,處女座是什麼？從辨識細節、改善流程與服務感理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1795,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1795 字。 ,
CHART-ZIWEI-STAR-02,fortune,fortune-0016,fortune-0016,天機星代表什麼？思考、調整與變動節奏怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1661,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1661 字。 ,
MBTI-TYPE-ENFJ,personality,personality-0016,personality-0016,ENFJ 是什麼？感情、工作與照顧別人怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,818,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 818 字。 正文僅 818 字，低於基礎概念文建議長度。,
TAROT-M08,tarot,tarot-0016,tarot-0016,力量牌意思：正位、逆位與壓力自控怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1367,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1367 字。 主關鍵字「力量牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-LIBRA-01,astro,astrology-0017,astrology-0017,天秤座是什麼？從關係協商、公平感與選擇方式理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1809,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1809 字。 ,
CHART-ZIWEI-STAR-03,fortune,fortune-0017,fortune-0017,太陽星代表什麼？表達、投入與公共角色怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1633,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1633 字。 ,
MBTI-TYPE-ESTJ,personality,personality-0017,personality-0017,ESTJ 是什麼？感情、工作與控制節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,815,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 815 字。 正文僅 815 字，低於基礎概念文建議長度。,
TAROT-M09,tarot,tarot-0017,tarot-0017,隱者牌意思：正位、逆位與需要冷靜怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1365,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1365 字。 主關鍵字「隱者牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-SCORPIO-01,astro,astrology-0018,astrology-0018,天蠍座是什麼？從深度投入、信任測試與轉化能力理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1831,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1831 字。 ,
CHART-ZIWEI-STAR-04,fortune,fortune-0018,fortune-0018,武曲星代表什麼？執行、資源管理與成果感怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1649,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1649 字。 ,
MBTI-TYPE-ESFJ,personality,personality-0018,personality-0018,ESFJ 是什麼？感情、工作與被需要感怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,801,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 801 字。 正文僅 801 字，低於基礎概念文建議長度。,
TAROT-M10,tarot,tarot-0018,tarot-0018,命運之輪牌意思：正位、逆位與時機變動怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1395,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1395 字。 主關鍵字「命運之輪牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-SAGITTARIUS-01,astro,astrology-0019,astrology-0019,射手座是什麼？從探索欲、信念與擴張視野理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1826,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1826 字。 ,
CHART-ZIWEI-STAR-05,fortune,fortune-0019,fortune-0019,天同星代表什麼？舒適、感受與協調需求怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1637,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1637 字。 ,
MBTI-TYPE-ESTP,personality,personality-0019,personality-0019,ESTP 是什麼？感情、工作與衝動決定怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,806,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 806 字。 正文僅 806 字，低於基礎概念文建議長度。,
TAROT-M11,tarot,tarot-0019,tarot-0019,正義牌意思：正位、逆位與關係公平怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1384,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1384 字。 主關鍵字「正義牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-CAPRICORN-01,astro,astrology-0020,astrology-0020,摩羯座是什麼？從責任感、長期建構與成果標準理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1836,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1836 字。 ,
CHART-ZIWEI-STAR-06,fortune,fortune-0020,fortune-0020,廉貞星代表什麼？界線、選擇與關係張力怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1639,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1639 字。 ,
MBTI-TYPE-ESFP,personality,personality-0020,personality-0020,ESFP 是什麼？感情、工作與當下感受怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,834,LIGHT_EDIT,P2,SHORT_BODY|LOW_SCENARIO_DENSITY,app/web/static/article-bodies-next-30.js，正文 834 字。 正文僅 834 字，低於基礎概念文建議長度。 具體情境/可觀察動詞密度偏低，偵測到 6 個具體訊號。,
TAROT-M12,tarot,tarot-0020,tarot-0020,吊人牌意思：正位、逆位與暫停等待怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1354,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1354 字。 主關鍵字「吊人牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-AQUARIUS-01,astro,astrology-0021,astrology-0021,水瓶座是什麼？從獨立觀點、群體參與與制度思考理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1851,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1851 字。 ,
CHART-ZIWEI-STAR-07,fortune,fortune-0021,fortune-0021,天府星代表什麼？承接、保存與穩定資源怎麼理解,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1653,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1653 字。 ,
MBTI-BRANCH-INTJ-AH,fortune,personality-0021,personality-0021,INTJ-AH 是什麼？在長線策略裡保留協調空間,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1596,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1596 字。 ,
TAROT-M15,tarot,tarot-0021,tarot-0021,惡魔牌意思：正位、逆位與執著依賴怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1395,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1395 字。 主關鍵字「惡魔牌意思」未在正文前 130 字內自然回答。,
ASTRO-SUN-PISCES-01,astro,astrology-0022,astrology-0022,雙魚座是什麼？從感受力、想像空間與界線流動理解太陽星座,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1843,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1843 字。 ,
CHART-BAZI-01,fortune,fortune-0022,fortune-0022,八字日主是什麼？日干、自我位置與解讀起點怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1641,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1641 字。 ,
MBTI-BRANCH-INTJ-AC,fortune,personality-0022,personality-0022,INTJ-AC 是什麼？獨立判斷與冷靜定錨的工作方式,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1620,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1620 字。 ,
TAROT-M17,tarot,tarot-0022,tarot-0022,星星牌意思：正位、逆位與重新有希望怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1402,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1402 字。 主關鍵字「星星牌意思」未在正文前 130 字內自然回答。,
ASTRO-ASPECTS-BASE-01,astro,astrology-0023,astrology-0023,星盤相位是什麼？從行星角度理解內在協作與拉扯,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1803,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1803 字。 ,
CHART-BAZI-02,fortune,fortune-0023,fortune-0023,八字五行怎麼看？木火土金水的關係不是缺什麼補什麼,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1660,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1660 字。 ,
MBTI-BRANCH-INTJ-OH,fortune,personality-0023,personality-0023,INTJ-OH 是什麼？敏銳策略感如何兼顧團隊氣氛,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1624,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1624 字。 ,
TAROT-M19,tarot,tarot-0023,tarot-0023,太陽牌意思：正位、逆位與關係變明朗怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1374,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1374 字。 主關鍵字「太陽牌意思」未在正文前 130 字內自然回答。,
ASTRO-ASPECT-CONJUNCTION-01,astro,astrology-0024,astrology-0024,合相是什麼？理解兩顆行星功能集中在同一位置的方式,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1746,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1746 字。 ,
CHART-BAZI-03,fortune,fortune-0024,fortune-0024,八字十神是什麼？比劫、食傷、財官印如何描述關係,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1638,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1638 字。 ,
MBTI-BRANCH-INTJ-OC,fortune,personality-0024,personality-0024,INTJ-OC 是什麼？高敏銳分析與冷靜回應的拉扯,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1622,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1622 字。 ,
TAROT-M20,tarot,tarot-0024,tarot-0024,審判牌意思：正位、逆位與是否重新開始怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1362,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1362 字。 主關鍵字「審判牌意思」未在正文前 130 字內自然回答。,
ASTRO-ASPECT-OPPOSITION-01,astro,astrology-0025,astrology-0025,對分相是什麼？理解兩端需求如何在關係與選擇中拉扯,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1782,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1782 字。 ,
CHART-BAZI-04,fortune,fortune-0025,fortune-0025,八字大運是什麼？十年運程如何當作回顧區間,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1666,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1666 字。 ,
MBTI-BRANCH-INFP-AH,fortune,personality-0025,personality-0025,INFP-AH 是什麼？穩定理想感如何照顧人與界線,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1617,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1617 字。 ,
TAROT-PENTACLES-KING,tarot,tarot-0025,tarot-0025,錢幣國王意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,810,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 810 字。 正文僅 810 字，低於基礎概念文建議長度。,
ASTRO-ASPECT-TRINE-01,astro,astrology-0026,astrology-0026,三分相是什麼？理解行星功能自然流動與容易忽略的資源,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1798,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1798 字。 ,
CHART-BAZI-05,fortune,fortune-0026,fortune-0026,八字流年是什麼？年度干支、事件回顧與決策邊界怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50c-fortune.js,1688,KEEP,P3,,app/web/static/article-expansion-50c-fortune.js，正文 1688 字。 ,
MBTI-BRANCH-INFP-AC,fortune,personality-0026,personality-0026,INFP-AC 是什麼？價值定錨與獨立選擇怎麼並存,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1627,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1627 字。 ,
TAROT-SWORDS-07,tarot,tarot-0026,tarot-0026,寶劍七意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,790,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 790 字。 正文僅 790 字，低於基礎概念文建議長度。,
ASTRO-ASPECT-SQUARE-01,astro,astrology-0027,astrology-0027,四分相是什麼？理解行星張力如何推動練習與調整,app/web/static/article-registry.js,app/web/static/article-expansion-50c-astro.js,1801,KEEP,P3,,app/web/static/article-expansion-50c-astro.js，正文 1801 字。 ,
EXPANSION-50D-FORTUNE-0027,fortune,fortune-0027,fortune-0027,太陰星是什麼？紫微斗數中的情緒、資源與生活節奏,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1137,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1137 字。 主關鍵字「太陰星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFP-OH,fortune,personality-0027,personality-0027,INFP-OH 是什麼？情緒敏銳與和諧需求的日常樣貌,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1621,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1621 字。 ,
TAROT-WANDS-03,tarot,tarot-0027,tarot-0027,權杖三意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1342,KEEP,P3,,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1342 字。 ,
ASTRO-EXPANSION-50D-0028,astro,astrology-0028,astrology-0028,月亮牡羊星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1254,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1254 字。 主關鍵字「月亮牡羊星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0028,fortune,fortune-0028,fortune-0028,貪狼星是什麼？紫微斗數中的興趣、人際與選擇,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1138,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1138 字。 主關鍵字「貪狼星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFP-OC,fortune,personality-0028,personality-0028,INFP-OC 是什麼？私密敏感與冷靜界線的形成,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1625,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1625 字。 ,
TAROT-WANDS-05,tarot,tarot-0028,tarot-0028,權杖五意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1352,KEEP,P3,,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1352 字。 ,
ASTRO-EXPANSION-50D-0029,astro,astrology-0029,astrology-0029,月亮金牛星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1275,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1275 字。 主關鍵字「月亮金牛星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0029,fortune,fortune-0029,fortune-0029,巨門星是什麼？紫微斗數中的表達、疑問與界線,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1135,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1135 字。 主關鍵字「巨門星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFJ-AH,fortune,personality-0029,personality-0029,INFJ-AH 是什麼？願景引導與穩定協調的組合,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1628,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1628 字。 ,
TAROT-PENTACLES-05,tarot,tarot-0029,tarot-0029,錢幣五意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,780,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 780 字。 正文僅 780 字，低於基礎概念文建議長度。,
ASTRO-EXPANSION-50D-0030,astro,astrology-0030,astrology-0030,月亮雙子星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1263,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1263 字。 主關鍵字「月亮雙子星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0030,fortune,fortune-0030,fortune-0030,天相星是什麼？紫微斗數中的協調、規則與合作,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1139,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1139 字。 主關鍵字「天相星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFJ-AC,fortune,personality-0030,personality-0030,INFJ-AC 是什麼？安靜信念如何成為決策定錨,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1631,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1631 字。 ,
TAROT-SWORDS-09,tarot,tarot-0030,tarot-0030,寶劍九意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,768,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 768 字。 正文僅 768 字，低於基礎概念文建議長度。,
ASTRO-EXPANSION-50D-0031,astro,astrology-0031,astrology-0031,月亮巨蟹星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1275,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1275 字。 主關鍵字「月亮巨蟹星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0031,fortune,fortune-0031,fortune-0031,天梁星是什麼？紫微斗數中的保護、原則與長期承擔,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1143,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1143 字。 主關鍵字「天梁星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFJ-OH,fortune,personality-0031,personality-0031,INFJ-OH 是什麼？關係敏感度如何影響長期願景,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1621,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1621 字。 ,
TAROT-SWORDS-02,tarot,tarot-0031,tarot-0031,寶劍二意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js,765,LIGHT_EDIT,P2,SHORT_BODY,app/web/static/article-bodies-next-30.js，正文 765 字。 正文僅 765 字，低於基礎概念文建議長度。,
ASTRO-EXPANSION-50D-0032,astro,astrology-0032,astrology-0032,月亮獅子星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1277,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1277 字。 主關鍵字「月亮獅子星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0032,fortune,fortune-0032,fortune-0032,七殺星是什麼？紫微斗數中的決斷、壓力與轉向,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1135,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1135 字。 主關鍵字「七殺星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-INFJ-OC,fortune,personality-0032,personality-0032,INFJ-OC 是什麼？內在警覺與克制洞察怎麼運作,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1636,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1636 字。 ,
TAROT-CUPS-02,tarot,tarot-0032,tarot-0032,聖杯二意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js,1343,KEEP,P3,,app/web/static/article-bodies-next-30.js + app/web/static/article-card-face-50.js，正文 1343 字。 ,
ASTRO-EXPANSION-50D-0033,astro,astrology-0033,astrology-0033,月亮處女星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1269,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1269 字。 主關鍵字「月亮處女星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0033,fortune,fortune-0033,fortune-0033,破軍星是什麼？紫微斗數中的拆解、更新與重建,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1140,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1140 字。 主關鍵字「破軍星」未在正文前 130 字內自然回答。,
MBTI-BRANCH-ENFP-AH,fortune,personality-0033,personality-0033,ENFP-AH 是什麼？自信探索如何帶動友善合作,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1637,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1637 字。 ,
TAROT-WANDS-01,tarot,tarot-0033,tarot-0033,權杖一意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1686,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1686 字。 ,
ASTRO-EXPANSION-50D-0034,astro,astrology-0034,astrology-0034,月亮天秤星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1271,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1271 字。 主關鍵字「月亮天秤星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0034,fortune,fortune-0034,fortune-0034,天干是什麼？八字十天干、五行與性質怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1151,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1151 字。 主關鍵字「天干是什麼」未在正文前 130 字內自然回答。,
MBTI-BRANCH-ENFP-AC,fortune,personality-0034,personality-0034,ENFP-AC 是什麼？自主探索與冷靜取捨的節奏,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1631,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1631 字。 ,
TAROT-WANDS-02,tarot,tarot-0034,tarot-0034,權杖二意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1751,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1751 字。 ,
ASTRO-EXPANSION-50D-0035,astro,astrology-0035,astrology-0035,月亮天蠍星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1274,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1274 字。 主關鍵字「月亮天蠍星座」未在正文前 130 字內自然回答。,
EXPANSION-50D-FORTUNE-0035,fortune,fortune-0035,fortune-0035,地支是什麼？八字十二地支、時序與互動怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-fortune.js,1160,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-fortune.js，正文 1160 字。 主關鍵字「地支是什麼」未在正文前 130 字內自然回答。,
MBTI-BRANCH-ENFP-OH,fortune,personality-0035,personality-0035,ENFP-OH 是什麼？敏銳熱情如何回應人群變化,app/web/static/article-registry.js,app/web/static/article-expansion-50c-mbti.js,1630,KEEP,P3,,app/web/static/article-expansion-50c-mbti.js，正文 1630 字。 ,
TAROT-WANDS-04,tarot,tarot-0035,tarot-0035,權杖四意思：正位、逆位、感情與工作怎麼看,app/web/static/article-registry.js,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js,1740,KEEP,P3,,app/web/static/article-bodies-scale-44.js + app/web/static/article-card-face-50.js，正文 1740 字。 ,
ASTRO-EXPANSION-50D-0036,astro,astrology-0036,astrology-0036,月亮射手星座是什麼？情緒、安全感與互動節奏怎麼看,app/web/static/article-registry.js,app/web/static/article-expansion-50d-astro.js,1276,LIGHT_EDIT,P2,SEARCH_INTENT_LAG,app/web/static/article-expansion-50d-astro.js，正文 1276 字。 主關鍵字「月亮射手星座」未在正文前 130 字內自然回答。,
